,gender,found_job,age,class
1361,male,0,20,C
1362,female,0,58,C
1363,male,0,40,C
1364,male,0,55,A
1365,male,0,67,C
1366,male,0,56,C
1367,male,0,48,C
1368,female,0,60,B
1369,male,0,52,B
1370,male,0,37,A
1371,male,0,58,C
1372,female,0,71,B
1373,male,0,69,A
1374,male,0,47,C
1375,male,0,37,B
1376,male,0,47,B
1377,male,0,60,B
1378,male,0,58,B
1379,male,0,56,B
1380,male,1,45,B
1381,female,0,59,C
1382,male,1,39,C
1383,female,0,46,A
1384,male,0,57,A
1385,male,0,44,A
1386,male,0,55,C
1387,male,0,64,C
1388,female,0,52,C
1389,male,0,53,B
1390,male,0,45,B
1391,female,0,59,C
1392,female,0,49,A
1393,female,0,54,B
1394,male,0,64,B
1395,male,0,60,C
1396,male,0,55,B
1397,male,0,49,A
1398,female,0,49,C
1399,male,0,41,A
1400,male,0,65,A
1401,male,0,44,B
1402,male,0,45,B
1403,female,0,38,A
1404,male,0,59,C
1405,male,0,60,B
1406,male,1,38,C
1407,male,0,40,B
1408,male,0,40,B
1409,male,0,55,C
1410,female,0,55,A
1411,male,0,64,A
1412,male,1,38,A
1413,male,1,34,C
1414,male,1,45,A
1415,male,0,66,B
1416,female,0,41,C
1417,female,0,45,B
1418,male,0,53,B
1419,male,0,56,C
1420,male,0,49,C
1421,male,0,56,C
1422,male,0,52,C
1423,male,0,53,B
1424,female,0,69,B
1425,male,0,50,B
1426,male,0,48,C
1427,male,0,59,B
1428,male,0,52,A
1429,female,0,37,C
1430,female,0,52,A
1431,male,0,77,B
1432,female,0,61,B
1433,male,0,54,C
1434,male,0,49,A
1435,male,0,64,C
1436,male,0,48,C
1437,male,0,57,B
1438,male,0,61,B
1439,male,0,61,C
1440,male,0,50,B
1441,female,0,47,B
1442,male,1,43,B
1443,male,0,59,C
1444,male,1,40,B
1445,male,0,45,A
1446,male,0,56,A
1447,female,0,42,C
1448,male,0,53,C
1449,female,0,60,C
1450,male,0,43,A
1451,male,0,57,C
1452,female,0,69,B
1453,female,0,59,A
1454,male,0,43,B
1455,female,0,56,C
1456,male,0,44,C
1457,female,0,57,A
1458,male,0,65,C
1459,male,0,46,B
1460,male,0,43,B
1461,male,0,64,C
1462,female,0,55,C
1463,male,0,47,C
1464,female,0,63,C
1465,female,0,44,C
1466,female,0,52,B
1467,male,1,39,A
1468,male,0,60,C
1469,female,0,38,C
1470,male,0,66,C
1471,male,0,58,A
1472,male,0,73,A
1473,male,0,44,B
1474,male,0,68,A
1475,male,0,53,C
1476,male,0,44,A
1477,female,0,49,B
1478,female,0,49,C
1479,female,0,53,A
1480,male,0,60,C
1481,male,0,62,C
1482,male,0,60,A
1483,male,0,48,C
1484,male,0,48,C
1485,female,0,68,C
1486,male,0,61,C
1487,male,0,58,C
1488,male,0,51,A
1489,male,0,32,C
1490,male,0,71,C
1491,male,0,64,B
1492,male,0,51,A
1493,male,0,50,C
1494,male,0,49,C
1495,female,0,47,B
1496,male,1,38,C
1497,female,0,53,A
1498,female,1,46,A
1499,female,0,55,A
1500,male,0,43,C
1501,male,0,46,B
1502,male,0,45,C
1503,male,0,48,C
1504,female,0,61,A
1505,female,0,50,C
1506,male,0,61,C
1507,female,0,58,B
1508,female,0,61,B
1509,male,0,51,B
1510,male,0,47,C
1511,male,0,71,A
1512,male,0,63,B
1513,male,0,82,B
1514,female,0,52,C
1515,female,0,24,C
1516,male,0,47,C
1517,male,0,60,C
1518,male,0,39,C
1519,male,0,59,B
1520,female,0,78,C
1521,male,0,60,C
1522,female,0,58,A
1523,male,0,56,C
1524,male,0,56,B
1525,male,0,50,B
1526,female,0,60,C
1527,male,1,50,B
1528,male,0,30,C
1529,male,0,50,B
1530,male,0,61,C
1531,male,0,63,C
1532,male,0,74,B
1533,male,0,39,C
1534,male,0,52,B
1535,male,0,75,C
1536,female,0,54,B
1537,male,0,44,C
1538,male,0,45,A
1539,male,0,51,B
1540,male,1,55,B
1541,male,0,50,C
1542,female,0,51,C
1543,male,0,63,B
1544,male,0,58,C
1545,male,0,51,C
1546,female,0,68,B
1547,male,1,52,B
1548,female,0,51,B
1549,male,0,61,B
1550,male,0,56,B
1551,male,0,72,B
1552,male,0,63,C
1553,female,0,61,B
1554,male,0,43,C
1555,male,0,62,C
1556,male,0,61,C
1557,male,0,45,B
1558,female,1,44,B
1559,male,0,57,C
1560,male,0,73,C
1561,male,0,48,C
1562,male,0,44,C
1563,male,0,57,A
1564,male,0,49,C
1565,male,0,68,A
1566,female,0,36,B
1567,male,0,52,C
1568,male,0,65,C
1569,male,0,74,B
1570,female,0,38,B
1571,male,1,44,B
1572,male,0,64,A
1573,female,0,59,C
1574,male,0,70,C
1575,male,0,56,C
1576,male,0,44,B
1577,female,0,48,B
1578,male,0,46,C
1579,female,1,35,A
1580,female,0,42,C
1581,male,0,80,C
1582,female,0,49,C
1583,male,0,35,C
1584,male,0,88,A
1585,male,0,53,B
1586,male,0,62,B
1587,male,0,60,B
1588,female,0,58,B
1589,male,0,50,C
1590,male,0,66,C
1591,female,0,49,B
1592,male,0,39,B
1593,female,0,56,B
1594,male,0,43,C
1595,male,0,49,A
1596,female,0,54,B
1597,male,0,54,B
1598,male,0,54,A
1599,male,0,51,A
1600,female,0,60,B
1601,male,0,76,A
1602,male,0,73,B
1603,female,0,67,A
1604,male,0,31,B
1605,male,0,49,C
1606,male,0,55,C
1607,male,0,67,B
1608,male,0,65,C
1609,male,0,58,B
1610,male,0,71,C
1611,female,0,57,C
1612,male,0,49,C
1613,male,0,33,C
1614,male,0,61,A
1615,female,0,54,C
1616,male,0,59,A
1617,male,0,54,B
1618,male,1,53,B
1619,male,0,59,C
1620,male,0,64,B
1621,female,0,59,A
1622,male,0,49,C
1623,male,0,60,C
1624,male,0,66,C
1625,female,0,48,A
1626,male,0,54,B
1627,male,0,38,A
1628,male,0,56,C
1629,female,0,61,B
1630,male,0,51,B
1631,male,0,52,B
1632,female,0,39,C
1633,male,0,55,C
1634,male,0,60,B
1635,male,0,56,A
1636,male,0,46,C
1637,male,0,59,C
1638,male,0,30,A
1639,male,0,66,C
1640,male,1,38,B
1641,male,0,55,C
1642,female,0,42,C
1643,male,0,73,C
1644,male,0,48,B
1645,male,0,69,C
1646,male,0,40,B
1647,male,0,57,B
1648,male,0,51,C
1649,male,1,34,C
1650,female,0,56,A
1651,male,0,60,B
1652,female,0,72,A
1653,female,0,46,C
1654,male,1,38,A
1655,female,0,66,C
1656,male,0,61,C
1657,male,0,54,C
1658,female,0,50,B
1659,male,0,54,C
1660,male,0,56,B
1661,male,0,72,A
1662,male,0,61,C
1663,male,1,42,B
1664,male,0,42,C
1665,female,0,49,A
1666,male,0,46,A
1667,male,0,58,C
1668,male,0,55,C
1669,male,0,48,B
1670,male,0,55,C
1671,female,0,48,B
1672,male,0,42,A
1673,female,0,59,B
1674,female,0,64,C
1675,female,0,51,C
1676,male,0,45,C
1677,male,0,55,B
1678,female,0,67,C
1679,female,0,56,C
1680,male,0,44,C
1681,male,0,56,C
1682,male,0,41,B
1683,male,0,54,C
1684,male,0,55,B
1685,male,0,53,C
1686,male,0,53,A
1687,male,0,45,B
1688,male,0,75,C
1689,male,0,65,B
1690,male,0,57,C
1691,male,0,61,C
1692,male,0,41,C
1693,male,0,54,C
1694,male,0,57,C
1695,female,0,42,B
1696,male,0,52,A
1697,male,0,61,A
1698,female,0,54,C
1699,male,0,59,B
1700,male,0,49,A
1701,female,0,32,B
1702,male,0,67,A
1703,female,0,52,A
1704,male,0,66,B
1705,male,0,54,C
1706,male,0,51,A
1707,male,1,48,A
1708,male,0,69,C
1709,male,0,50,B
1710,male,0,58,B
1711,female,0,45,B
1712,male,0,51,C
1713,female,0,62,B
1714,male,0,45,C
1715,male,0,40,C
1716,female,0,40,A
1717,male,0,54,A
1718,male,0,57,C
1719,female,0,62,A
1720,male,0,56,B
1721,male,0,55,B
1722,male,1,53,A
1723,male,0,56,C
1724,male,0,61,A
1725,male,0,56,B
1726,male,0,49,C
1727,male,0,67,A
1728,male,0,59,A
1729,male,0,68,C
1730,female,0,47,C
1731,male,0,57,C
1732,male,0,44,C
1733,female,0,59,A
1734,male,0,55,C
1735,male,0,62,B
1736,male,0,66,B
1737,female,0,37,A
1738,male,0,48,A
1739,female,0,58,A
1740,male,0,54,C
1741,male,1,38,C
1742,male,0,60,C
1743,female,0,56,A
1744,female,0,65,C
1745,male,0,61,C
1746,female,0,72,C
1747,female,0,61,B
1748,male,0,66,B
1749,female,0,60,B
1750,female,0,51,C
1751,male,0,47,C
1752,male,0,72,C
1753,male,1,29,B
1754,male,0,65,A
1755,female,0,73,C
1756,female,0,52,B
1757,male,0,77,B
1758,male,0,49,B
1759,female,0,51,A
1760,male,0,48,B
1761,male,0,51,C
1762,male,1,61,B
1763,male,0,68,C
1764,male,0,68,C
1765,male,0,61,B
1766,male,0,60,C
1767,male,0,43,C
1768,female,0,80,C
1769,male,0,49,A
1770,male,0,66,C
1771,male,0,53,B
1772,male,0,51,C
1773,male,0,61,C
1774,male,0,66,C
1775,male,0,58,C
1776,male,1,38,B
1777,male,0,62,C
1778,male,0,48,B
1779,female,0,60,A
1780,male,0,45,B
1781,male,0,67,C
1782,female,0,58,A
1783,male,0,75,A
1784,male,0,52,B
1785,male,0,79,C
1786,male,0,46,B
1787,male,0,46,C
1788,male,1,44,A
1789,male,0,67,C
1790,male,0,58,B
1791,male,0,62,A
1792,male,0,64,A
1793,male,0,67,B
1794,male,0,49,A
1795,female,0,43,B
1796,female,0,66,C
1797,male,0,55,A
1798,male,0,60,B
1799,male,0,66,C
1800,male,0,60,B
1801,male,0,59,A
1802,male,0,56,C
1803,male,0,63,B
1804,female,0,69,C
1805,male,1,42,B
1806,male,0,61,A
1807,male,0,44,C
1808,male,0,47,A
1809,female,0,63,A
1810,female,1,44,C
1811,male,0,69,B
1812,male,0,55,C
1813,male,0,65,A
1814,male,0,37,C
1815,female,0,37,C
1816,male,0,31,C
1817,male,0,65,C
1818,male,0,61,C
1819,male,0,68,A
1820,female,0,72,C
1821,male,1,47,C
1822,female,0,44,C
1823,male,0,49,B
1824,female,0,38,C
1825,female,0,63,B
1826,female,0,59,C
1827,female,0,49,B
1828,male,0,36,C
1829,male,1,47,B
1830,male,0,66,B
1831,male,0,46,C
1832,male,0,57,C
1833,female,0,47,B
1834,male,0,44,B
1835,male,1,28,A
1836,female,0,47,B
1837,male,0,55,C
1838,male,0,45,C
1839,male,0,42,A
1840,male,0,69,A
1841,male,0,48,C
1842,female,0,55,B
1843,male,0,65,C
1844,female,0,40,C
1845,male,0,62,A
1846,male,0,56,B
1847,male,0,62,C
1848,male,0,27,C
1849,male,0,48,C
1850,male,0,60,B
1851,male,0,48,C
1852,female,0,45,A
1853,male,0,55,B
1854,female,0,54,C
1855,male,0,47,A
1856,male,0,50,C
1857,male,0,46,A
1858,male,0,67,C
1859,male,0,55,B
1860,male,0,59,C
1861,male,0,67,C
1862,female,0,53,A
1863,male,0,55,B
1864,male,1,55,B
1865,male,0,49,B
1866,female,0,57,C
1867,male,0,67,C
1868,male,0,58,C
1869,male,0,57,C
1870,female,0,48,C
1871,male,0,54,C
1872,male,0,65,B
1873,female,0,70,C
1874,male,0,61,C
1875,male,0,54,A
1876,male,0,51,C
1877,male,0,38,B
1878,male,0,54,C
1879,male,0,62,C
1880,female,1,34,B
1881,female,0,57,A
1882,male,0,46,A
1883,male,0,53,C
1884,male,1,43,B
1885,male,0,49,C
1886,male,0,39,C
1887,male,0,56,C
1888,female,0,53,C
1889,male,0,40,C
1890,male,0,49,C
1891,male,0,37,C
1892,male,0,58,C
1893,male,0,39,B
1894,female,0,67,B
1895,female,0,53,C
1896,female,0,39,A
1897,male,0,66,C
1898,male,1,39,B
1899,female,1,59,B
1900,female,0,67,C
1901,female,0,50,B
1902,female,0,56,A
1903,male,0,47,C
1904,female,0,54,C
1905,male,0,51,C
1906,male,0,50,C
1907,male,0,59,A
1908,female,0,42,C
1909,female,0,72,C
1910,male,0,54,C
1911,male,0,53,A
1912,female,0,48,A
1913,male,0,38,C
1914,male,0,43,C
1915,male,0,63,C
1916,male,0,63,C
1917,female,0,57,A
1918,male,0,43,A
1919,male,0,60,C
1920,male,0,57,B
1921,female,0,56,B
1922,male,0,74,B
1923,female,0,55,C
1924,female,0,56,A
1925,male,0,65,C
1926,male,0,69,C
1927,female,0,46,C
1928,male,0,49,C
1929,male,0,61,C
1930,male,0,63,B
1931,male,0,53,C
1932,male,0,53,C
1933,male,0,37,B
1934,male,0,60,C
1935,male,0,43,B
1936,male,0,52,A
1937,male,0,33,C
1938,male,0,52,B
1939,male,0,64,C
1940,male,0,57,C
1941,female,1,45,B
1942,male,0,61,C
1943,male,0,55,A
1944,male,0,60,C
1945,male,1,47,A
1946,male,0,61,C
1947,female,0,57,A
1948,female,0,47,C
1949,male,0,66,C
1950,male,0,48,C
1951,female,0,43,C
1952,female,1,49,B
1953,female,0,41,C
1954,male,0,48,C
1955,male,0,69,B
1956,male,0,70,B
1957,male,0,41,C
1958,female,0,47,C
1959,female,0,58,A
1960,male,0,50,A
1961,female,0,68,B
1962,male,0,49,C
1963,male,0,51,B
1964,male,0,53,C
1965,male,0,50,C
1966,male,1,36,A
1967,female,0,57,C
1968,male,0,53,C
1969,male,0,43,A
1970,female,0,59,C
1971,male,0,71,C
1972,male,0,60,C
1973,male,1,49,B
1974,male,0,49,B
1975,male,0,36,B
1976,male,0,47,C
1977,female,0,56,B
1978,male,0,48,B
1979,female,0,35,A
1980,male,0,54,C
1981,female,0,41,C
1982,male,0,46,B
1983,female,0,48,B
1984,male,0,48,A
1985,female,0,50,C
1986,male,0,43,C
1987,female,0,46,A
1988,female,0,56,A
1989,male,0,49,B
1990,male,0,56,C
1991,male,0,68,A
1992,male,0,39,C
1993,male,0,51,A
1994,female,0,50,C
1995,male,0,65,C
1996,male,0,45,A
1997,female,0,61,B
1998,male,0,77,C
1999,female,0,52,B
2000,male,0,51,C
2001,male,0,43,C
2002,male,0,53,C
2003,female,0,57,B
2004,male,0,57,A
2005,male,0,54,C
2006,male,0,51,B
2007,male,0,68,C
2008,female,0,61,B
2009,female,0,76,B
2010,male,0,68,C
2011,female,0,59,C
2012,female,0,61,B
2013,male,0,64,A
2014,female,0,53,B
2015,female,0,65,C
2016,female,0,53,B
2017,male,0,46,B
2018,male,0,42,A
2019,female,0,39,C
2020,male,0,43,C
2021,male,0,59,A
2022,male,0,61,A
2023,male,0,60,A
2024,male,1,44,A
2025,male,0,48,C
2026,female,0,50,B
2027,male,0,61,B
2028,male,0,50,B
2029,male,0,56,C
2030,male,0,38,C
2031,male,0,35,C
2032,male,0,41,A
2033,female,0,70,C
2034,male,0,54,B
2035,male,0,56,C
2036,male,0,45,C
2037,female,0,63,C
2038,male,1,46,B
2039,male,0,58,C
2040,male,0,60,C
2041,male,0,63,B
2042,male,0,45,C
2043,female,0,49,B
2044,male,0,58,C
2045,male,0,45,C
2046,female,0,52,A
2047,male,0,43,B
2048,male,0,48,A
2049,male,0,49,C
2050,male,0,37,A
2051,male,0,53,A
2052,male,0,43,C
2053,male,0,54,C
2054,male,0,44,A
2055,male,0,48,B
2056,male,1,32,C
2057,female,0,59,C
2058,female,0,39,C
2059,male,0,47,C
2060,male,0,51,C
2061,male,0,71,A
2062,female,0,36,C
2063,male,0,45,C
2064,male,0,75,C
2065,male,0,46,C
2066,female,0,51,A
2067,female,0,56,C
2068,female,0,69,C
2069,male,0,65,A
2070,female,0,51,A
2071,female,0,59,C
2072,male,0,60,C
2073,male,0,53,C
2074,female,0,49,B
2075,male,0,74,C
2076,male,0,46,C
2077,female,0,63,C
2078,male,0,45,A
2079,male,0,58,A
2080,female,0,52,B
2081,male,1,40,B
2082,male,0,53,B
2083,male,0,65,C
2084,male,0,59,B
2085,male,0,39,C
2086,female,0,46,C
2087,male,0,68,B
2088,male,0,39,C
2089,female,0,56,C
2090,male,0,54,C
2091,male,0,57,A
2092,female,0,55,C
2093,male,0,63,B
2094,female,0,68,A
2095,male,0,73,B
2096,male,1,50,B
2097,male,0,42,C
2098,male,0,63,B
2099,male,0,53,B
2100,male,0,60,C
2101,female,0,57,C
2102,male,0,60,B
2103,female,0,64,C
2104,male,0,57,B
2105,female,0,51,B
2106,female,0,61,B
2107,male,0,75,A
2108,female,0,50,B
2109,male,0,49,A
2110,male,0,62,C
2111,male,0,66,B
2112,male,1,58,A
2113,female,0,64,A
2114,female,0,70,C
2115,male,0,66,C
2116,male,0,27,C
2117,female,0,48,C
2118,male,0,45,B
2119,female,0,49,A
2120,male,0,44,A
2121,male,0,62,C
2122,male,0,49,A
2123,male,0,41,C
2124,male,0,44,A
2125,male,0,56,C
2126,male,0,59,C
2127,female,0,47,C
2128,male,1,47,C
2129,female,0,49,A
2130,male,0,81,C
2131,male,0,54,B
2132,male,0,51,C
2133,female,0,51,C
2134,male,0,64,C
2135,female,1,40,B
2136,female,0,57,C
2137,female,0,69,C
2138,female,0,52,C
2139,male,0,48,C
2140,male,0,52,B
2141,male,0,66,B
2142,male,0,56,B
2143,female,0,53,A
2144,male,0,48,B
2145,male,0,51,C
2146,male,0,74,C
2147,male,0,51,C
2148,female,0,36,C
2149,male,0,61,C
2150,male,0,61,B
2151,male,0,56,C
2152,male,0,44,C
2153,male,0,50,C
2154,male,0,42,A
2155,female,0,71,C
2156,male,1,37,B
2157,male,0,60,A
2158,male,0,52,C
2159,male,0,61,C
2160,male,0,57,C
2161,male,0,46,C
2162,male,0,65,C
2163,male,0,35,C
2164,female,0,65,B
2165,male,0,39,C
2166,male,0,63,B
2167,male,0,68,A
2168,male,1,37,A
2169,male,0,69,B
2170,male,0,32,C
2171,male,0,49,C
2172,male,0,53,C
2173,male,0,54,C
2174,male,0,50,C
2175,male,0,52,C
2176,male,0,63,A
2177,male,0,43,C
2178,male,0,40,B
2179,male,0,76,C
2180,male,0,60,C
2181,female,0,34,B
2182,male,0,41,A
2183,female,0,67,C
2184,female,0,44,C
2185,male,0,50,C
2186,male,0,67,A
2187,female,0,35,B
2188,male,1,62,A
2189,female,0,57,C
2190,male,0,59,C
2191,male,0,70,A
2192,male,0,57,A
2193,male,0,67,B
2194,male,0,59,C
2195,male,0,50,A
2196,male,0,51,C
2197,male,0,61,C
2198,male,0,68,C
2199,male,0,58,C
2200,male,0,46,C
2201,male,0,64,B
2202,male,0,37,B
2203,male,0,62,C
2204,male,0,66,C
2205,male,0,64,C
2206,male,0,39,B
2207,male,0,42,C
2208,male,1,54,A
2209,male,0,53,C
2210,male,0,49,C
2211,male,0,58,C
2212,female,0,75,B
2213,female,0,56,C
2214,male,0,65,C
2215,male,0,65,B
2216,female,0,50,C
2217,male,0,76,C
2218,male,0,54,C
2219,female,0,67,C
2220,male,0,45,B
2221,female,0,64,A
2222,male,0,41,C
2223,female,0,65,C
2224,male,0,50,C
2225,male,1,39,A
2226,male,0,42,A
2227,male,0,51,B
2228,female,0,55,B
2229,male,0,63,C
2230,female,0,49,C
2231,male,0,70,A
2232,male,0,45,C
2233,male,0,54,A
2234,male,0,69,A
2235,male,0,47,B
2236,male,0,62,B
2237,female,1,34,C
2238,male,0,72,C
2239,female,0,59,B
2240,male,0,55,B
2241,male,0,67,C
2242,female,0,40,C
2243,male,0,40,B
2244,female,0,62,B
2245,female,0,51,C
2246,female,0,72,C
2247,female,0,60,C
2248,female,0,48,C
2249,male,0,49,C
2250,female,0,55,A
2251,male,1,49,A
2252,male,0,48,C
2253,male,0,49,C
2254,male,0,51,C
2255,male,0,61,C
2256,female,0,52,C
2257,male,1,40,B
2258,male,1,47,C
2259,male,0,61,C
2260,female,0,36,C
2261,male,0,68,C
2262,male,0,66,C
2263,male,0,51,B
2264,male,0,64,C
2265,male,0,64,A
2266,male,0,61,A
2267,male,0,68,B
2268,female,0,49,A
2269,male,0,72,A
2270,male,0,71,B
2271,male,0,57,C
2272,female,0,60,C
2273,male,0,43,A
2274,male,0,54,C
2275,male,0,49,C
2276,female,0,41,C
2277,male,0,49,C
2278,male,0,45,C
2279,female,0,69,A
2280,female,0,47,C
2281,male,0,59,B
2282,male,0,45,A
2283,female,0,56,C
2284,male,0,47,C
2285,male,0,54,C
2286,male,0,56,C
2287,male,0,66,B
2288,female,0,62,B
2289,male,0,71,B
2290,male,1,30,C
2291,female,1,52,A
2292,male,0,50,C
2293,male,0,54,A
2294,female,0,42,C
2295,male,0,64,B
2296,male,0,53,C
2297,female,0,59,A
2298,female,1,44,A
2299,female,0,46,C
2300,male,0,68,B
2301,male,0,57,A
2302,male,0,65,B
2303,male,1,42,A
2304,female,0,57,A
2305,male,0,70,C
2306,male,0,65,C
2307,female,0,46,C
2308,male,0,46,C
2309,male,1,52,A
2310,female,1,44,B
2311,female,0,33,C
2312,female,0,67,C
2313,male,0,38,C
2314,male,0,48,A
2315,male,0,46,C
2316,female,0,52,C
2317,male,1,47,B
2318,male,0,67,C
2319,male,0,34,B
2320,male,1,32,C
2321,male,0,46,B
2322,male,0,50,B
2323,female,0,54,B
2324,male,0,52,B
2325,male,0,60,C
2326,male,0,62,A
2327,male,0,64,C
2328,male,0,62,C
2329,male,0,56,B
2330,male,0,43,C
2331,male,0,56,A
2332,female,0,61,C
2333,female,0,40,C
2334,male,0,46,B
2335,male,0,53,C
2336,male,0,50,B
2337,female,0,62,A
2338,male,0,45,B
2339,male,0,55,A
2340,male,0,70,C
2341,male,0,63,C
2342,female,0,65,C
2343,female,0,63,A
2344,male,0,65,C
2345,male,0,49,A
2346,male,0,62,C
2347,female,0,49,A
2348,female,0,53,C
2349,male,1,38,B
2350,male,0,63,A
2351,male,0,54,C
2352,female,0,35,A
2353,male,0,25,B
2354,male,0,51,B
2355,male,0,53,A
2356,male,0,65,B
2357,male,0,48,C
2358,male,0,68,C
2359,male,0,60,B
2360,female,0,62,C
2361,male,1,53,B
2362,male,0,55,B
2363,male,0,62,A
2364,male,0,61,C
2365,male,0,50,A
2366,male,0,51,C
2367,male,0,53,C
2368,male,0,49,B
2369,female,1,54,A
2370,male,0,57,A
2371,male,0,71,A
2372,male,0,34,B
2373,male,0,60,C
2374,male,1,34,B
2375,female,0,65,A
2376,female,0,56,A
2377,female,0,50,C
2378,male,0,59,C
2379,male,0,52,C
2380,male,0,64,C
2381,male,0,57,A
2382,male,1,46,B
2383,male,0,66,A
2384,female,0,64,C
2385,male,1,37,A
2386,female,0,73,A
2387,male,0,46,A
2388,female,0,41,C
2389,male,0,55,B
2390,female,0,62,C
2391,male,0,55,B
2392,female,0,41,B
2393,female,0,57,C
2394,male,0,46,C
2395,male,0,70,C
2396,female,0,41,B
2397,male,1,55,C
2398,male,0,36,A
2399,male,0,57,C
2400,male,0,64,C
2401,male,0,56,B
2402,male,0,66,C
2403,male,0,53,C
2404,male,0,54,B
2405,female,0,39,B
2406,male,0,45,B
2407,female,0,49,C
2408,female,0,49,C
2409,male,0,70,C
2410,male,0,57,C
2411,male,0,57,C
2412,female,0,80,C
2413,male,0,56,C
2414,male,0,61,B
2415,male,0,59,C
2416,male,0,49,A
2417,male,0,53,C
2418,male,0,52,B
2419,male,0,63,C
2420,male,0,51,B
2421,male,0,58,B
2422,male,0,61,C
2423,male,0,51,B
2424,male,0,56,C
2425,female,0,73,C
2426,male,0,54,C
2427,male,0,46,C
2428,male,0,54,C
2429,male,0,50,C
2430,female,0,50,C
2431,male,1,43,C
2432,male,0,62,A
2433,male,0,58,B
2434,male,0,47,A
2435,male,1,51,A
2436,male,0,62,C
2437,female,0,48,C
2438,male,0,47,B
2439,male,0,54,C
2440,male,0,70,B
2441,female,0,75,B
2442,male,0,50,B
2443,male,0,75,A
2444,male,0,59,B
2445,male,0,56,B
2446,female,0,51,C
2447,female,0,58,C
2448,male,0,52,C
2449,male,1,41,A
2450,male,0,39,B
2451,male,0,47,A
2452,female,0,58,B
2453,female,0,15,C
2454,female,0,49,B
2455,male,0,39,B
2456,male,0,72,C
2457,male,0,63,C
2458,female,0,36,C
2459,male,0,58,C
2460,male,0,80,B
2461,male,0,50,C
2462,male,1,33,B
2463,male,0,61,C
2464,male,1,46,A
2465,male,0,49,B
2466,female,0,51,C
2467,female,0,41,C
2468,female,0,49,B
2469,male,0,44,B
2470,female,0,46,A
2471,male,0,56,B
2472,female,1,51,C
2473,female,0,51,A
2474,male,0,53,A
2475,male,0,55,C
2476,male,0,41,C
2477,female,0,55,C
2478,male,0,49,C
2479,female,0,59,C
2480,female,0,49,B
2481,male,1,41,A
2482,male,0,34,C
